,C1,C2,C3,KO1,KO2,KO3
Fhdc1,540,269,700,803,615,648
Tomm70a,33691,15845,36983,49780,34448,37303
Or4c31,54,13,58,82,55,60
Htr7,1551,755,1716,2603,1795,2150
Fam110a,703,416,817,1032,823,746
Col1a2,7415,2727,8198,11134,6803,9725
Ddx10,2356,950,2490,3225,2204,2475
D930020B18Rik,28,14,36,50,17,66
Tsbp1,127,45,157,132,104,138
Mis18bp1,125,34,109,137,111,140
Or4p22,0,0,0,0,0,0
Rpp30,1175,500,1279,1805,1166,1126
Or4c99,0,0,0,0,0,0
Nit2,1035,452,1093,1550,1216,1002
Arsj,457,172,348,435,315,452
Fam171a1,9829,5593,11025,14780,9856,12153
Tecpr1,15583,6935,19127,21751,15070,17827
E2f3,4021,1550,4611,5043,3526,4257
Arfip1,2444,1129,2844,3267,2627,2496
Ndrg1,10878,5331,14985,16975,10280,9666
Kics2,1947,744,2047,2585,1902,1921
Ankrd1,9,0,3,18,11,5
Exph5,1429,571,2123,2330,1692,1982
Gtf3c6,2457,1080,2855,3488,2633,2399
Poglut3,1257,534,1446,1963,1407,1372
Nlrp9c,2,0,3,5,2,3
Prss38,1,0,3,0,5,3
Tbc1d23,3975,1718,4571,5902,4154,4693
Ppp1r1b,49833,24120,45429,70170,49849,45345
4930550C14Rik,49,15,41,57,27,38
Cryz,2134,876,2746,3496,2481,2125
Pcdha12,3398,1569,4050,5709,3686,4741
Mboat1,152,106,208,302,179,184
Or4c100,2,0,12,3,4,4
Sult2a1,0,0,0,0,0,0
Fbxo25,7843,3952,9240,11799,8504,8185
Amd1,17915,8383,21367,27361,18002,18457
Stkld1,5,3,25,23,17,24
Acrv1,2,12,6,30,12,20
Cep128,761,312,898,985,736,780
Men1,8101,3366,8942,10725,7428,9034
Iars,7154,3139,7990,9642,6772,7872
Nyap2,6619,2456,6524,9317,6350,7960
Oacyl,111,52,355,160,123,186
Tufm,7727,3834,8698,10241,7636,7345
Atm,1926,736,2285,2569,1667,2290
Snap47,47530,21135,56587,67338,50416,52405
Enpp6,2709,1436,3423,3231,2222,2570
Srgap1,2332,1384,2626,3350,2145,3021
Slc52a3,356,223,389,446,384,350
Tmem30c,61,13,62,101,38,66
Cldn34a,0,0,0,0,0,0
Pcdhac1,1768,767,1906,2054,1342,1740
Vrk2,306,111,337,360,274,275
Glul,207630,94512,251545,320654,226183,216171
Zdhhc9,8490,4024,9551,11349,7431,8887
P2rx4,1446,643,1833,2240,1541,1511
Btnl4,5,1,11,3,13,13
Tdrp,1910,912,2159,2873,1924,2042
Cmss1,883,416,1142,1437,1160,875
Siglece,105,66,116,119,130,98
Btnl6,0,0,0,0,0,0
Pcdhac2,12784,5302,14213,17058,12077,14677
Filip1l,290,196,469,481,625,527
Scrt2,2394,1163,3053,3440,2740,2896
Srxn1,11629,5888,14089,17329,12256,12709
Notch4,931,708,1292,1400,1148,1131
Rxylt1,3354,1684,3808,4480,3676,3368
Erich1,505,280,723,800,573,566
Tcf15,46,15,58,77,81,44
Nox1,218,84,206,285,204,247
Zfp648,159,73,250,208,108,193
Mup21,0,0,0,0,0,3
Or4a27,0,0,1,1,2,0
Sult2a4,0,0,0,0,0,0
Col8a1,988,393,1199,1634,770,1149
Prex2,11056,4457,11528,13254,10586,10566
Rexo4,4057,2011,4937,5981,4191,4410
Stox2,18283,8787,21485,24875,17904,22754
Stard3,3886,1962,4686,5705,4095,3736
Ctu1,1261,529,1458,1507,1241,1258
Cdk19,13244,5454,15558,18959,13855,14018
Mapk12,385,261,600,794,663,534
Gm572,10,0,14,2,22,1
Pcdhb1,13,9,14,16,18,32
Pcdhb2,295,154,358,338,217,384
Pcdhb3,670,423,967,1168,856,1035
Ttc3,134372,61259,152390,187164,123190,151938
Wdr20rt,21,14,24,39,21,40
Pcdhb4,243,122,302,391,376,340
Agtr1a,106,37,78,137,57,126
Tox,3486,1260,4251,5478,3644,4318
Stard5,646,423,861,947,648,574
Pcdhb5,609,403,915,983,734,800
Pcdhb6,351,235,541,453,467,450
Pcdhb7,1274,626,1325,1530,1363,1535
Pcdhb8,700,253,788,1042,855,728
Rpl10l,0,0,0,0,0,0
Pcdhb9,1684,605,2093,2721,2059,2062
Tshr,105,56,185,159,126,177
Gm30302,0,0,4,0,0,4
Sec11c,4364,2347,5425,6987,4678,4285
Cdh9,2927,1192,2502,3823,2304,2907
Uqcrfs1,14265,7409,17428,21942,15834,14503
Nmt2,11336,5164,12561,15045,10724,12484
Tcap,568,249,743,806,756,704
Myo6,12905,6670,16381,20965,13307,12930
Klk14,0,3,1,0,2,1
Pnmt,20,20,46,74,94,51
Zfp37,2218,1038,2482,3150,2156,2320
Sult2a3,0,0,0,0,0,0
Gm37240,28,20,16,154,60,87
Jmjd4,4235,2040,5045,5838,4273,5181
Nlrp4a,0,0,10,0,4,0
Tigd4,6,8,4,5,2,6
Mapk11,4181,1991,5102,6032,4524,4839
Tmem154,64,68,108,118,109,39
Avpr1a,68,41,77,124,80,91
Dlgap2,8087,3272,9310,10813,7772,10018
Dusp22,3842,1640,4628,5706,4023,4370
Slc22a16,0,0,1,0,0,0
Gpsm3,217,179,296,366,257,282
Xkrx,176,62,195,276,198,161
Erich3,2778,1205,3118,4146,2491,3524
Slc31a2,685,380,1059,1087,773,941
Arl13a,2,4,3,0,0,5
Or4p23,26,17,12,48,18,21
Pbx2,6210,3093,7160,8578,6300,6739
Rpp38,533,234,649,887,569,550
Col4a4,111,74,152,169,102,146
Or4c104,2,2,0,4,4,1
Utp14a,1367,667,1727,2009,1458,1598
Bltp1,15727,6521,18392,21395,13995,20287
Zfp867,971,577,1420,1639,1367,1252
Casz1,1501,947,1844,2129,1653,1875
St3gal1,4153,2059,4769,5995,4055,5250
Or4a67,0,13,0,6,2,3
Ppm1h,12940,6861,15321,18854,12625,15589
Gm906,0,0,0,0,0,0
Klk13,0,0,4,0,1,2
Acbd7,25,16,24,31,16,16
Pgap3,1459,673,1720,2005,1524,1578
Pcdhb10,487,323,773,867,685,741
Pcdhb11,657,241,844,1166,763,849
Irf4,50,15,45,65,35,48
Klk12,0,0,0,0,0,0
Or4c11b,0,0,0,0,0,0
Or4c105,7,1,7,11,14,8
Pcgf5,2869,1306,3665,4569,2944,3157
Pcdhb12,1158,450,1510,1693,1402,1490
Or4c11c,14,9,23,36,36,28
Pcdhb13,853,402,967,1625,1118,1201
Or4c106,22,12,15,49,28,40
Pcdhb14,1331,542,1389,1685,1321,1385
Or4c11,0,0,0,0,0,0
Il16,525,180,896,704,346,399
Pcdhb15,469,165,599,571,485,503
Olah,3,4,12,5,1,15
Pcdhb16,970,386,1127,1202,840,1098
Pcdhb17,2514,934,2694,3111,2245,2575
Ccdc85a,9041,4217,8920,11927,7810,9616
Grp,961,427,1015,1188,726,722
Cdh10,7072,2914,7839,10223,7477,7880
Pcdhb18,1206,439,1195,1342,999,1164
Pcdhb19,1429,536,1509,1776,1005,1440
Foxr2,57,40,81,87,70,115
Pcdhb20,2143,758,2160,2721,1811,2142
Traf7,4435,2151,5551,6457,4931,5469
Pcdhb21,407,206,535,775,456,635
Rragb,8273,4378,9461,12658,7940,9283
Adamts13,235,76,318,497,351,297
Pcdhb22,1892,706,2163,2642,2027,2098
C1s1,121,60,140,143,100,114
Rax,5,6,4,16,19,5
Corin,34,7,54,56,36,36
Spin1,30535,14126,32582,43722,29749,32616
Trappc11,9508,4193,10525,13127,9154,10337
Col4a3,85,53,158,123,100,130
Ddo,566,368,808,1053,688,617
Slc25a2,10,13,17,42,4,19
Myo1c,2043,1097,2628,2718,2097,2434
Taf7,1028,546,1251,1460,1154,1164
Nxnl2,5,25,14,20,19,14
Klf8,485,236,671,798,509,743
Cplx4,3,1,13,15,7,2
Klk11,2,0,1,0,3,0
Zfat,655,345,756,1014,697,782
S1pr3,1102,627,1381,1839,1297,1346
Pcdhga1,1503,577,1647,1630,1186,1792
Erbin,9207,4277,11664,14117,9747,9854
Or4p8,0,0,0,0,0,0
Pcdhga2,1904,694,2171,2264,1485,1946
Kctd12b,590,343,658,905,613,588
Pcdhga3,2791,1350,3027,3313,2651,2978
Or4c29,21,8,27,11,28,30
Adra1a,1157,534,1471,1540,1022,1333
Pex14,6235,2684,6950,8771,6007,6340
Nbdy,2432,1118,2715,3374,2609,2432
Gtf2a1,5763,2429,6636,8238,6109,6194
Csnk2a1,19392,8339,21941,27495,19144,20821
Mettl24,127,33,201,202,143,126
Cacna1e,25675,10335,28099,33056,19685,33528
Dcp1a,2936,1351,3036,3830,2777,3226
Cfap161,78,51,67,130,68,69
Bcorl1,3319,1189,3743,4176,2832,3696
Cdc40,5945,2348,6241,8728,5524,6968
C1rb,0,0,4,6,0,7
Cln8,4545,2022,5126,6239,4469,4571
Plxna1,13743,7205,16273,19049,12334,17474
Dffa,4991,2414,5971,6617,5212,5562
Rwdd4a,3372,1663,3749,4976,3647,3491
Nlrp9a,0,0,0,0,0,0
Ighmbp2,1622,648,1770,2140,1589,1828
Wasf1,40252,16169,40322,51483,38876,45915
Mdga2,6211,2426,6387,7812,5676,7335
Plxnb2,8230,4033,10330,11640,7634,9901
Pcdhgb1,1666,704,1687,1879,1569,1817
Pcdhga4,2898,1039,4161,4242,2310,3112
Pcdhgb2,1290,672,1561,1861,1554,1469
Cort,1002,318,1127,1282,1065,725
Bri3,5209,2479,6668,7913,5655,5271
Pcdhga5,2009,793,2715,2558,1985,2307
Cenps,252,109,274,412,318,213
Pcdhga6,2220,1108,3258,3884,3009,3023
Ing2,3353,1511,3908,4738,3470,3589
Dpysl2,25205,10685,25897,32929,23790,24568
Gpr6,1602,850,1725,2601,1668,1412
Pcdhga7,3288,1113,3624,4092,2672,3525
Fig4,4904,2014,5473,6381,4461,4674
Or4c15,0,0,4,0,4,0
Hydin,195,92,256,356,227,421
Pcdhgb4,1101,383,1219,1538,1028,1269
Or4c107,0,0,0,0,0,0
Baiap2l1,130,81,186,206,114,184
Lman1,5357,2538,6402,8027,5566,5819
Spin2c,486,238,555,960,505,587
Or4c108,4,3,7,5,5,6
Trmt2b,1537,817,2007,2373,1647,1690
Ubac2,4815,2376,6047,6850,4984,5134
Meig1,120,60,147,283,100,133
Atxn2l,13220,6170,16959,19763,15027,19229
Ak9,49,32,72,104,44,63
Gpr18,3,0,0,4,1,2
Col16a1,1383,733,1976,2312,1581,1616
Pnma2,10186,4586,10932,14026,8971,11646
Or4c109,0,0,0,0,0,0
Aff1,2364,870,3019,3579,2256,2557
Zbtb24,1370,630,1568,1891,1562,1591
Gpr183,151,115,159,256,166,173
Tbc1d20,9491,4186,10075,12856,9236,10306
Ezh2,496,343,757,812,682,601
Ston2,2552,1354,3267,3696,2594,2983
Timm8a2,0,0,0,0,2,6
Mrpl21,2455,1148,2805,3430,2575,2465
Ier5,10639,5499,13275,14103,10963,10991
Tkt,19526,9219,24311,27224,18883,20203
Mr1,649,283,871,944,720,730
Anks1b,47635,20459,49338,63899,44055,53874
Cpt1a,3922,1807,5652,6046,4368,4227
A830018L16Rik,14079,5296,14127,19819,13446,14637
Cdh12,2028,927,2132,2760,2140,2364
Or4c110,0,0,0,2,0,0
Bnip3l,19514,9080,22475,30334,20934,19812
Or4c111,3,0,6,2,9,2
Rps29,11995,3964,15083,18701,12946,11907
Or4c112,9,3,2,4,5,6
Lrr1,13,2,8,33,0,5
Rpl36al,5993,2372,6820,8570,6621,6302
Cdkn2aip,2510,1084,2491,3432,2666,2845
Acot10,11,2,11,7,1,7
Pcdhga8,2137,834,3023,2971,1723,2349
Ppp2r2a,16265,7005,16474,21264,14878,16716
Fap,325,82,369,447,334,359
Gm49383,107,51,144,160,74,0
Dennd6b,3667,1985,5191,6080,4514,5475
Klk10,7,14,19,15,6,13
Mgat2,4926,2164,5389,6765,5094,5026
Dnaaf2,1925,871,2401,2807,2053,2473
Cldn24,0,0,0,0,0,0
Tmem35a,9944,4585,10645,13941,10399,10331
Zswim4,2327,1117,2574,3045,2380,2729
Gm49384,7,0,18,23,0,4
Tlnrd1,5951,2693,6919,7441,5443,6394
Klk9,5,9,3,17,2,4
Elf4,173,48,260,289,159,207
Vmn1r185,10,3,11,19,12,18
Wwc2,7892,3442,8404,10282,7148,8230
Mesd,7074,3621,8420,10726,7287,6998
Tm9sf2,20728,9636,24197,29667,20425,22028
Nptx2,10372,5749,10418,11295,10335,10023
Pcdhgb5,767,468,1137,1412,962,964
Ccbe1,956,323,1165,1524,930,1117
Hectd2,2535,1171,2402,3290,2456,2937
Eif3c,26158,10695,29661,35315,24392,27175
Tmem130,24695,14722,26950,37216,24054,28736
Cldn34b1,0,0,0,0,0,0
Magea6,0,0,0,0,0,0
Magea3,0,0,0,0,0,0
Magea8,0,0,0,0,0,0
Magea2,0,0,0,0,0,0
Klk8,108,142,151,148,130,126
Nfxl1,949,511,1121,1285,1015,999
Cdh18,3058,1106,3598,4744,3060,3227
Magea5,0,0,0,0,0,0
Magea1,0,0,0,0,0,0
D8Ertd738e,3778,1797,4214,5018,3951,3471
Cldn34b2,1,0,0,0,0,0
Cyp2b23,4,0,4,0,0,0
Cldn22,0,0,0,0,0,0
Aifm1,2816,1175,2852,3760,2838,3037
Vac14,3348,1629,4043,4662,3227,3636
Clybl,1828,709,2329,3075,2098,1741
Trpm1,35,13,50,40,19,26
Pmaip1,214,113,369,527,281,355
Zic5,589,295,793,1153,626,796
Pcdhga9,1480,623,2191,2515,1873,2130
Zic2,2163,820,3069,3522,2004,2232
Zar1,56,40,82,57,97,63
Ebf2,151,59,167,258,175,215
Slc10a4-ps,11,12,23,5,4,33
Npat,3126,1256,3358,4405,2629,3503
Fam135b,7144,3501,7590,10380,5808,9040
Klhl8,4728,2217,5358,6063,4312,4575
Mri1,1118,487,1445,1632,1045,1345
Rab33a,2998,1399,3898,5066,3720,3194
Sat1,3391,1734,4296,5361,3930,3645
Chek1,90,54,129,106,118,114
Ccdc130,1042,430,1162,1543,1176,1013
Ager,41,11,53,77,39,42
Pole2,52,38,82,94,94,59
Mc4r,262,147,285,384,243,310
Efemp1,1337,605,2137,2990,1773,1417
Stx6,12540,5745,15244,18019,12761,12652
Pcdhgb6,1787,1369,2395,2595,2315,1828
Cnga1,3,0,3,1,1,0
Ppp6r2,12971,5505,14656,17635,12834,14511
Crk,20776,9727,22824,28515,20395,22564
Mtss2,27970,14213,31402,38440,27890,31180
Pcca,3270,1471,3822,4688,3166,3270
Cacfd1,5192,2506,6475,7280,5517,5867
Tesmin,21,8,11,19,21,14
Pdia4,4829,3894,5517,7395,4703,4765
Cenpi,73,59,113,91,89,119
Nipal1,4,0,0,16,5,5
Erbb2,417,232,497,729,452,540
Chchd6,7177,3222,8729,10649,8090,6989
Pcdhga10,1654,946,2178,2310,1847,1959
Pcdhgb7,1337,671,1802,1391,1253,1476
Pcdhga11,2539,1994,3339,3738,3869,2805
Shc3,5163,2518,5547,6012,4020,6069
Hsd17b13,39,12,28,22,12,47
Il34,7727,3650,9146,10976,8272,8314
Basp1,96521,41139,104428,123218,99879,105416
Zfp786,500,257,599,793,519,559
BC034090,955,597,1277,1776,1200,1345
Col22a1,456,176,522,491,493,506
Zfp398,2674,1152,3245,4034,2667,3555
Myt1l,32395,14805,37196,46663,30304,40053
Arhgef10,5740,2585,6724,7470,4790,5001
Pgd,4696,2212,5250,6278,4990,5113
Adad1,0,0,2,2,0,0
Pcdhgb8,649,350,711,906,427,865
Acat1,11574,5591,13945,17041,12377,11763
Exoc2,7061,2836,8442,10007,6637,7150
Gal,26,128,62,61,61,84
Pcdhga12,3998,1894,4263,5014,3522,4344
Or4c113,1,1,3,2,1,1
Cfap69,1297,558,1514,1632,1302,1558
Ggact,2128,1022,2730,3503,2482,2023
Rnf5,6763,3271,8098,9246,7643,6978
Mff,21126,9886,25394,31425,22924,22608
Zfp282,3193,1595,3466,4173,3244,3790
Mien1,5629,2769,6792,8206,6505,5178
Ltk,1779,920,2842,3268,2114,2414
Zkscan17,1935,927,2361,2510,2419,2392
Rab26,4572,1971,5051,6751,4776,4513
Map4k2,5216,2956,7375,9320,6612,7231
Tmtc4,1811,927,2265,2869,1810,1734
Immt,15258,7046,17825,21315,14955,15190
Impg1,68,49,42,81,59,42
Il2,3,1,1,1,8,3
Pef1,6848,3243,8151,10329,7231,6795
Pcdhgc3,19558,8429,21387,24434,19206,20288
Fbxw7,31175,13165,35010,42802,29392,34494
Fkbp15,5786,2301,6716,7754,5401,6179
Kcnk9,10264,4401,11535,12781,8828,13932
Acot9,1988,1043,2453,3151,1950,2266
Agpat1,18694,8629,20732,24935,19284,19564
Myo10,4889,2486,6137,7297,6123,6207
Gnal,29152,15105,34925,44843,30433,35915
Cks2,119,25,114,152,130,106
Ywhae,109214,47096,112193,145220,104715,107632
Prdx4,1537,867,2011,2481,1754,1584
Hus1b,0,0,0,4,0,0
Htr1b,1930,1180,2165,2945,1948,2444
Nln,4926,1841,5593,6624,4789,5246
Mei4,139,60,107,206,95,177
Pkd1,10162,5102,13432,14693,10290,13592
Il21,4,10,12,15,10,15
Ptchd1,707,347,986,1137,703,937
Doc2b,5602,3753,6100,8389,5427,7367
Gm15155,20,7,33,29,16,29
Tnni3k,54,29,61,73,48,60
Stt3a,6129,2841,6967,8596,5905,6855
Tm4sf20,0,0,0,0,1,0
Btbd35f24,0,0,0,0,0,0
Grb7,260,91,282,572,247,240
Phex,110,82,115,231,101,115
Gm47791,0,0,0,0,0,1
Mon2,11259,5069,12480,14955,9933,12998
Xpr1,17380,8218,20130,26795,18243,20989
Secisbp2,1876,916,2230,2362,1852,2222
Egfl8,221,84,283,242,255,238
Btbd35f11,0,0,0,0,0,0
Nefm,37532,15904,33972,38258,27975,38932
Ikzf3,43,17,27,46,39,47
Sf3b3,10345,4353,11358,13945,9136,11038
Btbd35f18,0,0,0,0,0,0
Gmds,992,569,1290,1507,1105,1156
Btbd35f10,0,0,0,0,0,0
Pnpt1,1755,783,2077,2469,1837,1794
Btbd35f16,0,0,0,0,0,0
Nefl,64003,28981,65090,77236,55174,64987
Btbd35f3,0,0,0,0,0,0
Camkk2,46277,20242,54786,68803,50393,57674
Or4c114,0,0,9,8,5,1
Or4c115,95,59,105,153,101,132
Btbd35f28,0,0,0,0,0,0
Retreg1,6557,3111,7433,9045,6366,6623
Klk7,0,1,0,0,3,1
Btbd35f20,0,0,0,0,0,0
Sgtb,20007,7868,24094,28139,18591,20318
Rbck1,9716,4907,12059,14504,10549,10434
Btbd35f17,0,0,0,0,0,0
Fpgt,3012,1483,3131,4683,3106,2951
Prkcd,1367,778,1628,2559,1531,1921
Chmp1b,3612,1688,3589,4773,3658,3587
Drp2,9112,3976,11272,12686,9528,11225
Mppe1,2121,1071,2538,3204,2099,2171
Smpd1,16782,7898,19826,23042,16621,17614
Acsbg2,8,7,6,29,10,5
Cetn4,865,414,965,1483,944,902
Cyp2b19,14,5,6,12,17,11
Klhdc1,2213,1080,2860,3564,2433,2562
Mylk4,50,38,84,51,48,58
Slc35f2,450,299,702,691,634,497
Acsbg3,30,15,29,41,47,45
Myo1b,5053,2118,5636,6898,4874,6025
Tenm3,12862,4940,14330,15758,11027,15578
Sln,30,15,43,65,37,32
Pcdhgc4,23456,8678,26434,34109,27828,24576
Irak1bp1,3055,1594,3365,4603,3268,3268
Wrnip1,8883,4369,10034,12355,8778,9490
Tpcn2,190,104,240,260,210,208
Bbs12,473,178,409,514,440,536
Hcrtr1,388,193,425,455,345,352
Ppt2,2836,1382,3433,4085,2919,3285
Elmod1,27207,14012,32827,43178,28909,29348
Fgf2,851,451,872,1305,920,877
Rph3al,244,106,231,308,184,213
Or4c116,11,15,13,19,30,8
Sema4d,12628,6275,13476,15472,9947,12015
Trib3,38,18,104,78,49,68
Tnfaip8l3,1761,818,1611,2271,1168,1647
Tinagl1,974,498,1194,1340,1044,986
Gatb,2310,1100,2812,3380,2494,2320
Zfp622,5309,2443,6269,7472,5509,5637
Btaf1,2947,1616,4143,4247,2828,3428
Cyp19a1,47,21,36,67,12,52
Or4c117,0,0,0,0,6,0
Nrsn2,8643,4882,9799,12722,8729,8870
Marchf11,524,281,588,655,598,504
Zfp212,2001,882,2293,3019,2028,2214
Gldn,207,102,238,356,181,239
Slc2a6,3713,1741,3927,5023,3578,3814
1700016K19Rik,404,155,448,462,330,360
Fbxl7,268,125,320,413,247,249
Klhdc2,19246,8763,22722,27757,19215,19818
Nlrp3,89,59,152,183,94,121
Impa2,848,441,1046,1098,852,811
Txnrd3,605,347,795,997,830,797
Kbtbd11,18015,8054,21688,25759,17449,21510
Ank,30097,14199,33978,42800,28735,31352
Ppp6r3,10374,4578,11932,14495,10353,11208
BB014433,0,0,0,7,0,6
Phip,5481,2460,5788,7390,5142,7039
Lrriq3,91,46,104,85,73,94
Cidea,195,85,269,349,241,222
Ago2,13260,7188,15325,18374,12570,18168
Btbd35f4,3,0,0,0,0,0
Tubb6,532,238,652,746,801,646
Serpinb1a,599,359,986,1329,644,527
Sox12,3158,1326,2977,3694,3278,3532
Hsd17b11,5014,2160,5784,7393,4993,4180
Sms,14653,6730,16466,20876,14598,15154
Rflnb,2042,1092,2523,2949,1919,2233
Afg3l2,11956,5391,13403,15998,11193,12553
Zcchc3,1598,787,1710,2171,1487,1828
Adam6b,0,0,0,0,0,0
Gm13398,6,14,4,12,16,8
Or2b11,0,0,0,0,0,0
Myom2,49,19,66,104,79,60
Mymk,29,12,20,44,44,32
Adam6a,0,0,0,0,0,0
Or2aa1,0,0,0,0,0,0
Zpbp2,6,7,8,10,10,2
Otulin,1940,883,2291,3079,2252,1833
Ldc1,6,0,16,5,2,20
Pxdn,5140,2665,5299,6506,4897,6516
Gadd45g,1823,780,2106,2400,1983,2019
Vmn1r40,0,0,0,0,0,0
6820408C15Rik,205,88,267,321,258,219
Serpinb1c,1,0,0,0,0,1
Vmn1r41,0,0,0,0,0,0
Serinc2,332,206,464,586,351,369
Sbf1,29523,13756,34323,37947,26651,31034
Nudt9,5777,2583,6570,7730,5858,5810
Vmn1r42,2,0,10,15,0,11
Diras2,50547,20373,59316,65655,45931,51435
Vmn1r43,4,2,5,2,2,2
Serpinb6b,202,118,304,399,253,190
Zfp956,2136,946,2291,2818,2115,2304
Fhip1a,593,255,608,805,374,658
Btbd35f27,0,0,0,0,0,0
Pcdhgc5,31675,13395,35647,43708,28140,36972
Mycs,4,4,0,0,7,0
Btbd35f7,0,0,0,0,0,0
Defb23,0,1,8,0,0,0
Defb20,0,0,2,3,0,1
Nudt11,6047,2770,6396,8092,6331,6692
Vmn1r44,0,0,3,0,0,0
Ezhip,3,0,0,1,8,2
Ifih1,744,249,877,1201,769,710
Apaf1,2512,1011,2217,3096,1843,2784
Nudt10,3176,1801,3484,4248,3203,3539
Serpinb9,1060,585,1393,1733,1265,1022
Nudt6,344,146,478,452,482,457
Ei24,14474,6514,15900,19209,14470,14496
Taf7l,11,8,19,35,25,20
Aga,754,344,1020,1187,693,640
Zfp777,4379,1863,4901,5496,4154,4749
Lrp8,7456,4264,9131,10858,8670,9723
Steap2,2086,1003,2562,2715,2539,2646
Cyp2g1,3,0,0,0,8,1
Ppp4r3b,6983,3111,7789,10041,7155,7781
Ptcd3,4455,2492,6151,6639,4802,4945
Trappc13,7740,3464,8529,11222,7770,7953
Neil3,137,50,193,178,106,119
Smim38,1,0,10,5,1,1
Mrgprf,293,114,377,594,264,290
Glt28d2,72,40,93,172,72,103
Klk6,188,176,368,447,185,408
Negr1,41026,17561,41007,56680,39479,47965
Prelid3a,2410,1132,3021,3597,2692,2925
Bmp15,34,28,50,80,38,44
Sel1l,27314,12819,30891,37736,25335,30475
